,index,block,block_length,line,line_length,part_of_word,block_words
5579,1663,"All that had happened after he was stunned, Bilbo learned later; but it gave him more sorrow than joy, and he was now weary of his adventure. He was aching in his bones for the homeward journey. That, however, was a little delayed, so in the meantime I will tell something of events. The Eagles had long had suspicion of the goblins' mustering; from their watchfulness the movements in the mountains could not be altogether hid. So they too had gathered in great numbers, under the great Eagle of the Misty Mountains; and at length smelling battle from afar they had come speeding down the gale in the nick of time. They it was who dislodged the goblins from the mountain-slopes, casting them over precipices, or driving them down shrieking and bewildered among their foes. It was not long before they had freed the Lonely Mountain, and elves and men on either side of the valley could come at last to the help of the battle below.",7,"All that had happened after he was stunned, Bilbo learned later; but it gave him more sorrow than joy, and he was now weary of his adventure.",27,"['PRON', 'AUX', 'VERB', 'SCONJ', 'PUNCT', 'PROPN', 'ADV', 'CCONJ', 'NOUN', 'ADP', 'ADJ']",167
5580,1663,"All that had happened after he was stunned, Bilbo learned later; but it gave him more sorrow than joy, and he was now weary of his adventure. He was aching in his bones for the homeward journey. That, however, was a little delayed, so in the meantime I will tell something of events. The Eagles had long had suspicion of the goblins' mustering; from their watchfulness the movements in the mountains could not be altogether hid. So they too had gathered in great numbers, under the great Eagle of the Misty Mountains; and at length smelling battle from afar they had come speeding down the gale in the nick of time. They it was who dislodged the goblins from the mountain-slopes, casting them over precipices, or driving them down shrieking and bewildered among their foes. It was not long before they had freed the Lonely Mountain, and elves and men on either side of the valley could come at last to the help of the battle below.",7,He was aching in his bones for the homeward journey.,10,"['PRON', 'AUX', 'VERB', 'ADP', 'NOUN', 'DET', 'ADJ', 'PUNCT']",167
5581,1663,"All that had happened after he was stunned, Bilbo learned later; but it gave him more sorrow than joy, and he was now weary of his adventure. He was aching in his bones for the homeward journey. That, however, was a little delayed, so in the meantime I will tell something of events. The Eagles had long had suspicion of the goblins' mustering; from their watchfulness the movements in the mountains could not be altogether hid. So they too had gathered in great numbers, under the great Eagle of the Misty Mountains; and at length smelling battle from afar they had come speeding down the gale in the nick of time. They it was who dislodged the goblins from the mountain-slopes, casting them over precipices, or driving them down shrieking and bewildered among their foes. It was not long before they had freed the Lonely Mountain, and elves and men on either side of the valley could come at last to the help of the battle below.",7,"That, however, was a little delayed, so in the meantime I will tell something of events.",16,"['SCONJ', 'PUNCT', 'ADV', 'AUX', 'DET', 'ADJ', 'VERB', 'ADP', 'NOUN', 'PRON']",167
5582,1663,"All that had happened after he was stunned, Bilbo learned later; but it gave him more sorrow than joy, and he was now weary of his adventure. He was aching in his bones for the homeward journey. That, however, was a little delayed, so in the meantime I will tell something of events. The Eagles had long had suspicion of the goblins' mustering; from their watchfulness the movements in the mountains could not be altogether hid. So they too had gathered in great numbers, under the great Eagle of the Misty Mountains; and at length smelling battle from afar they had come speeding down the gale in the nick of time. They it was who dislodged the goblins from the mountain-slopes, casting them over precipices, or driving them down shrieking and bewildered among their foes. It was not long before they had freed the Lonely Mountain, and elves and men on either side of the valley could come at last to the help of the battle below.",7,The Eagles had long had suspicion of the goblins' mustering; from their watchfulness the movements in the mountains could not be altogether hid.,23,"['DET', 'PROPN', 'AUX', 'ADV', 'VERB', 'NOUN', 'ADP', 'PART', 'PUNCT', 'PRON', 'ADJ']",167
5583,1663,"All that had happened after he was stunned, Bilbo learned later; but it gave him more sorrow than joy, and he was now weary of his adventure. He was aching in his bones for the homeward journey. That, however, was a little delayed, so in the meantime I will tell something of events. The Eagles had long had suspicion of the goblins' mustering; from their watchfulness the movements in the mountains could not be altogether hid. So they too had gathered in great numbers, under the great Eagle of the Misty Mountains; and at length smelling battle from afar they had come speeding down the gale in the nick of time. They it was who dislodged the goblins from the mountain-slopes, casting them over precipices, or driving them down shrieking and bewildered among their foes. It was not long before they had freed the Lonely Mountain, and elves and men on either side of the valley could come at last to the help of the battle below.",7,"So they too had gathered in great numbers, under the great Eagle of the Misty Mountains; and at length smelling battle from afar they had come speeding down the gale in the nick of time.",35,"['ADV', 'PRON', 'AUX', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'PROPN', 'CCONJ']",167
5584,1663,"All that had happened after he was stunned, Bilbo learned later; but it gave him more sorrow than joy, and he was now weary of his adventure. He was aching in his bones for the homeward journey. That, however, was a little delayed, so in the meantime I will tell something of events. The Eagles had long had suspicion of the goblins' mustering; from their watchfulness the movements in the mountains could not be altogether hid. So they too had gathered in great numbers, under the great Eagle of the Misty Mountains; and at length smelling battle from afar they had come speeding down the gale in the nick of time. They it was who dislodged the goblins from the mountain-slopes, casting them over precipices, or driving them down shrieking and bewildered among their foes. It was not long before they had freed the Lonely Mountain, and elves and men on either side of the valley could come at last to the help of the battle below.",7,"They it was who dislodged the goblins from the mountain-slopes, casting them over precipices, or driving them down shrieking and bewildered among their foes.",24,"['PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'PUNCT', 'CCONJ']",167
5585,1663,"All that had happened after he was stunned, Bilbo learned later; but it gave him more sorrow than joy, and he was now weary of his adventure. He was aching in his bones for the homeward journey. That, however, was a little delayed, so in the meantime I will tell something of events. The Eagles had long had suspicion of the goblins' mustering; from their watchfulness the movements in the mountains could not be altogether hid. So they too had gathered in great numbers, under the great Eagle of the Misty Mountains; and at length smelling battle from afar they had come speeding down the gale in the nick of time. They it was who dislodged the goblins from the mountain-slopes, casting them over precipices, or driving them down shrieking and bewildered among their foes. It was not long before they had freed the Lonely Mountain, and elves and men on either side of the valley could come at last to the help of the battle below.",7,"It was not long before they had freed the Lonely Mountain, and elves and men on either side of the valley could come at last to the help of the battle below.",32,"['PRON', 'AUX', 'PART', 'ADJ', 'SCONJ', 'VERB', 'DET', 'PROPN', 'PUNCT', 'CCONJ', 'NOUN', 'ADP', 'ADV']",167
5586,1664,But even with the Eagles they were still outnumbered.,1,But even with the Eagles they were still outnumbered.,9,"['CCONJ', 'ADV', 'ADP', 'DET', 'PROPN', 'PRON', 'AUX', 'VERB', 'PUNCT']",9
5587,1665,"In that last hour Beorn himself had appeared -- no one knew how or from where. He came alone, and in bear's shape; and he seemed to have grown almost to giant-size in his wrath. The roar of his voice was like drums and guns; and he tossed wolves and goblins from his path like straws and feathers. He fell upon their rear, and broke like a clap of thunder through the ring. The dwarves were making a stand still about their lords upon a low rounded hill. Then Beorn stooped and lifted Thorin, who had fallen pierced with spears, and bore him out of the fray. Swiftly he returned and his wrath was redoubled, so that nothing could withstand him, and no weapon seemed to bite upon him. He scattered the bodyguard, and pulled down Bolg himself and crushed him. Then dismay fell on the Goblins and they fled in all directions. But weariness left their enemies with the coming of new hope, and they pursued them closely, and prevented most of them from escaping where they could. They drove many of them into the Running River, and such as fled south or west they hunted into the marshes about the Forest River; and there the greater part of the last fugitives perished, while those that came hardly to the Wood-elves' realm were there slain, or drawn in to die in the trackless dark of Mirkwood. Songs have said that three parts of the goblin warriors of the North perished on that day, and the mountains had peace for many a year.",12,In that last hour Beorn himself had appeared -- no one knew how or from where.,16,"['ADP', 'DET', 'ADJ', 'NOUN', 'PROPN', 'PRON', 'AUX', 'VERB', 'PUNCT', 'SCONJ', 'CCONJ']",263
5588,1665,"In that last hour Beorn himself had appeared -- no one knew how or from where. He came alone, and in bear's shape; and he seemed to have grown almost to giant-size in his wrath. The roar of his voice was like drums and guns; and he tossed wolves and goblins from his path like straws and feathers. He fell upon their rear, and broke like a clap of thunder through the ring. The dwarves were making a stand still about their lords upon a low rounded hill. Then Beorn stooped and lifted Thorin, who had fallen pierced with spears, and bore him out of the fray. Swiftly he returned and his wrath was redoubled, so that nothing could withstand him, and no weapon seemed to bite upon him. He scattered the bodyguard, and pulled down Bolg himself and crushed him. Then dismay fell on the Goblins and they fled in all directions. But weariness left their enemies with the coming of new hope, and they pursued them closely, and prevented most of them from escaping where they could. They drove many of them into the Running River, and such as fled south or west they hunted into the marshes about the Forest River; and there the greater part of the last fugitives perished, while those that came hardly to the Wood-elves' realm were there slain, or drawn in to die in the trackless dark of Mirkwood. Songs have said that three parts of the goblin warriors of the North perished on that day, and the mountains had peace for many a year.",12,"He came alone, and in bear's shape; and he seemed to have grown almost to giant-size in his wrath.",19,"['PRON', 'VERB', 'ADV', 'PUNCT', 'CCONJ', 'ADP', 'PROPN', 'PART', 'NOUN', 'AUX', 'ADJ']",263
5589,1665,"In that last hour Beorn himself had appeared -- no one knew how or from where. He came alone, and in bear's shape; and he seemed to have grown almost to giant-size in his wrath. The roar of his voice was like drums and guns; and he tossed wolves and goblins from his path like straws and feathers. He fell upon their rear, and broke like a clap of thunder through the ring. The dwarves were making a stand still about their lords upon a low rounded hill. Then Beorn stooped and lifted Thorin, who had fallen pierced with spears, and bore him out of the fray. Swiftly he returned and his wrath was redoubled, so that nothing could withstand him, and no weapon seemed to bite upon him. He scattered the bodyguard, and pulled down Bolg himself and crushed him. Then dismay fell on the Goblins and they fled in all directions. But weariness left their enemies with the coming of new hope, and they pursued them closely, and prevented most of them from escaping where they could. They drove many of them into the Running River, and such as fled south or west they hunted into the marshes about the Forest River; and there the greater part of the last fugitives perished, while those that came hardly to the Wood-elves' realm were there slain, or drawn in to die in the trackless dark of Mirkwood. Songs have said that three parts of the goblin warriors of the North perished on that day, and the mountains had peace for many a year.",12,The roar of his voice was like drums and guns; and he tossed wolves and goblins from his path like straws and feathers.,23,"['DET', 'NOUN', 'ADP', 'PRON', 'AUX', 'CCONJ', 'PUNCT', 'VERB']",263
